sex,x,L,M,S
M,1710,1,107.8692,0.04167
M,1711,1,107.8873,0.04167
M,1712,1,107.9053,0.04168
M,1713,1,107.9234,0.04168
M,1714,1,107.9415,0.04169
M,1715,1,107.9596,0.04169
M,1716,1,107.9777,0.04169
M,1717,1,107.9957,0.0417
M,1718,1,108.0138,0.0417
M,1719,1,108.0319,0.04171
M,1720,1,108.0499,0.04171
M,1721,1,108.068,0.04172
M,1722,1,108.0861,0.04172
M,1723,1,108.1041,0.04172
M,1724,1,108.1222,0.04173
M,1725,1,108.1403,0.04173
M,1726,1,108.1583,0.04174
M,1727,1,108.1764,0.04174
M,1728,1,108.1945,0.04174
M,1729,1,108.2125,0.04175
M,1730,1,108.2306,0.04175
M,1731,1,108.2487,0.04176
M,1732,1,108.2667,0.04176
M,1733,1,108.2848,0.04176
M,1734,1,108.3028,0.04177
M,1735,1,108.3209,0.04177
M,1736,1,108.3389,0.04178
M,1737,1,108.357,0.04178
M,1738,1,108.375,0.04179
M,1739,1,108.3931,0.04179
M,1740,1,108.4112,0.04179
M,1741,1,108.4292,0.0418
M,1742,1,108.4473,0.0418
M,1743,1,108.4653,0.04181
M,1744,1,108.4833,0.04181
M,1745,1,108.5014,0.04181
M,1746,1,108.5194,0.04182
M,1747,1,108.5375,0.04182
M,1748,1,108.5555,0.04183
M,1749,1,108.5736,0.04183
M,1750,1,108.5916,0.04183
M,1751,1,108.6097,0.04184
M,1752,1,108.6277,0.04184
M,1753,1,108.6457,0.04185
M,1754,1,108.6638,0.04185
M,1755,1,108.6818,0.04185
M,1756,1,108.6998,0.04186
M,1757,1,108.7179,0.04186
M,1758,1,108.7359,0.04187
M,1759,1,108.7539,0.04187
M,1760,1,108.772,0.04188
M,1761,1,108.79,0.04188
M,1762,1,108.808,0.04188
M,1763,1,108.8261,0.04189
M,1764,1,108.8441,0.04189
M,1765,1,108.8621,0.0419
M,1766,1,108.8801,0.0419
M,1767,1,108.8982,0.0419
M,1768,1,108.9162,0.04191
M,1769,1,108.9342,0.04191
M,1770,1,108.9522,0.04192
M,1771,1,108.9702,0.04192
M,1772,1,108.9883,0.04192
M,1773,1,109.0063,0.04193
M,1774,1,109.0243,0.04193
M,1775,1,109.0423,0.04194
M,1776,1,109.0603,0.04194
M,1777,1,109.0783,0.04194
M,1778,1,109.0963,0.04195
M,1779,1,109.1144,0.04195
M,1780,1,109.1324,0.04196
M,1781,1,109.1504,0.04196
M,1782,1,109.1684,0.04196
M,1783,1,109.1864,0.04197
M,1784,1,109.2044,0.04197
M,1785,1,109.2224,0.04198
M,1786,1,109.2404,0.04198
M,1787,1,109.2584,0.04198
M,1788,1,109.2764,0.04199
M,1789,1,109.2944,0.04199
M,1790,1,109.3124,0.042
M,1791,1,109.3304,0.042
M,1792,1,109.3484,0.042
M,1793,1,109.3664,0.04201
M,1794,1,109.3843,0.04201
M,1795,1,109.4023,0.04202
M,1796,1,109.4203,0.04202
M,1797,1,109.4383,0.04202
M,1798,1,109.4563,0.04203
M,1799,1,109.4743,0.04203
M,1800,1,109.4923,0.04204
M,1801,1,109.5102,0.04204
M,1802,1,109.5282,0.04204
M,1803,1,109.5462,0.04205
M,1804,1,109.5642,0.04205
M,1805,1,109.5822,0.04206
M,1806,1,109.6001,0.04206
M,1807,1,109.6181,0.04206
M,1808,1,109.6361,0.04207
M,1809,1,109.654,0.04207
M,1810,1,109.672,0.04208
M,1811,1,109.69,0.04208
M,1812,1,109.7079,0.04208
M,1813,1,109.7259,0.04209
M,1814,1,109.7439,0.04209
M,1815,1,109.7618,0.0421
M,1816,1,109.7798,0.0421
M,1817,1,109.7978,0.0421
M,1818,1,109.8157,0.04211
M,1819,1,109.8337,0.04211
M,1820,1,109.8516,0.04212
M,1821,1,109.8696,0.04212
M,1822,1,109.8875,0.04212
M,1823,1,109.9055,0.04213
M,1824,1,109.9234,0.04213
M,1825,1,109.9414,0.04214
M,1826,1,109.9593,0.04214
M,1827,1,109.9773,0.04214
M,1828,1,109.9952,0.04215
M,1829,1,110.0131,0.04215
M,1830,1,110.0311,0.04216
M,1831,1,110.049,0.04216
M,1832,1,110.0669,0.04216
M,1833,1,110.0849,0.04217
M,1834,1,110.1028,0.04217
M,1835,1,110.1207,0.04218
M,1836,1,110.1387,0.04218
M,1837,1,110.1566,0.04218
M,1838,1,110.1745,0.04219
M,1839,1,110.1924,0.04219
M,1840,1,110.2104,0.0422
M,1841,1,110.2283,0.0422
M,1842,1,110.2462,0.0422
M,1843,1,110.2641,0.04221
M,1844,1,110.282,0.04221
M,1845,1,110.3,0.04222
M,1846,1,110.3179,0.04222
M,1847,1,110.3358,0.04222
M,1848,1,110.3537,0.04223
M,1849,1,110.3716,0.04223
M,1850,1,110.3895,0.04223
M,1851,1,110.4074,0.04224
M,1852,1,110.4253,0.04224
M,1853,1,110.4432,0.04225
M,1854,1,110.4611,0.04225
M,1855,1,110.479,0.04225
M,1856,1,110.4969,0.04226
F,0,1,49.1477,0.0379
F,1,1,49.3166,0.03783
F,2,1,49.4854,0.03776
F,3,1,49.6543,0.0377
F,4,1,49.8232,0.03763
F,5,1,49.9921,0.03756
F,6,1,50.1609,0.03749
F,7,1,50.3298,0.03742
F,8,1,50.4987,0.03735
F,9,1,50.6676,0.03728
F,10,1,50.8365,0.03722
F,11,1,51.0053,0.03715
F,12,1,51.1742,0.03708
F,13,1,51.3431,0.03701
F,14,1,51.512,0.03694
F,15,1,51.651,0.0369
F,16,1,51.7895,0.03687
F,17,1,51.9272,0.03683
F,18,1,52.0641,0.0368
F,19,1,52.2002,0.03676
F,20,1,52.3353,0.03673
F,21,1,52.4695,0.03669
F,22,1,52.6027,0.03666
F,23,1,52.7349,0.03663
F,24,1,52.8661,0.0366
F,25,1,52.9963,0.03656
F,26,1,53.1255,0.03653
F,27,1,53.2537,0.0365
F,28,1,53.3809,0.03647
F,29,1,53.5072,0.03644
F,30,1,53.6326,0.03641
F,31,1,53.7571,0.03638
F,32,1,53.8806,0.03636
F,33,1,54.0031,0.03633
F,34,1,54.1247,0.0363
F,35,1,54.2454,0.03627
F,36,1,54.3651,0.03625
F,37,1,54.4839,0.03622
F,38,1,54.6018,0.03619
F,39,1,54.7187,0.03617
F,40,1,54.8348,0.03614
F,41,1,54.9499,0.03612
F,42,1,55.0642,0.03609
F,43,1,55.1777,0.03607
F,44,1,55.2903,0.03604
F,45,1,55.4021,0.03602
F,46,1,55.513,0.036
F,47,1,55.623,0.03597
F,48,1,55.7322,0.03595
F,49,1,55.8406,0.03593
F,50,1,55.9482,0.03591
F,51,1,56.0549,0.03588
F,52,1,56.1609,0.03586
F,53,1,56.266,0.03584
F,54,1,56.3704,0.03582
F,55,1,56.4739,0.0358
F,56,1,56.5767,0.03578
F,57,1,56.6788,0.03576
F,58,1,56.78,0.03574
F,59,1,56.8806,0.03572
F,60,1,56.9805,0.0357
F,61,1,57.0796,0.03568
F,62,1,57.1782,0.03566
F,63,1,57.2761,0.03564
F,64,1,57.3733,0.03562
F,65,1,57.4699,0.03561
F,66,1,57.5659,0.03559
F,67,1,57.6613,0.03557
F,68,1,57.756,0.03555
F,69,1,57.8501,0.03553
F,70,1,57.9436,0.03552
F,71,1,58.0365,0.0355
F,72,1,58.1288,0.03548
F,73,1,58.2206,0.03547
F,74,1,58.3117,0.03545
F,75,1,58.4022,0.03543
F,76,1,58.4922,0.03542
F,77,1,58.5816,0.0354
F,78,1,58.6705,0.03539
F,79,1,58.7588,0.03537
F,80,1,58.8465,0.03536
F,81,1,58.9337,0.03534
F,82,1,59.0204,0.03533
F,83,1,59.1066,0.03531
F,84,1,59.1922,0.0353
F,85,1,59.2773,0.03528
F,86,1,59.3619,0.03527
F,87,1,59.4459,0.03526
F,88,1,59.5295,0.03524
F,89,1,59.6126,0.03523
F,90,1,59.6952,0.03521
F,91,1,59.7773,0.0352
F,92,1,59.8589,0.03519
F,93,1,59.9401,0.03517
F,94,1,60.0209,0.03516
F,95,1,60.1011,0.03515
F,96,1,60.181,0.03514
F,97,1,60.2603,0.03512
F,98,1,60.3393,0.03511
F,99,1,60.4178,0.0351
F,100,1,60.4958,0.03509
F,101,1,60.5734,0.03508
F,102,1,60.6506,0.03506
F,103,1,60.7273,0.03505
F,104,1,60.8036,0.03504
F,105,1,60.8795,0.03503
F,106,1,60.955,0.03502
F,107,1,61.0301,0.03501
F,108,1,61.1047,0.035
F,109,1,61.1789,0.03499
F,110,1,61.2527,0.03497
F,111,1,61.3261,0.03496
F,112,1,61.3991,0.03495
F,113,1,61.4717,0.03494
F,114,1,61.5439,0.03493
F,115,1,61.6156,0.03492
F,116,1,61.687,0.03491
F,117,1,61.758,0.0349
F,118,1,61.8286,0.03489
F,119,1,61.8988,0.03488
F,120,1,61.9686,0.03487
F,121,1,62.0381,0.03487
F,122,1,62.1071,0.03486
F,123,1,62.1758,0.03485
F,124,1,62.2441,0.03484
F,125,1,62.312,0.03483
F,126,1,62.3795,0.03482
F,127,1,62.4467,0.03481
F,128,1,62.5135,0.0348
F,129,1,62.58,0.03479
F,130,1,62.6461,0.03479
F,131,1,62.7118,0.03478
F,132,1,62.7772,0.03477
F,133,1,62.8423,0.03476
F,134,1,62.907,0.03475
F,135,1,62.9714,0.03475
F,136,1,63.0354,0.03474
F,137,1,63.0991,0.03473
F,138,1,63.1626,0.03472
F,139,1,63.2257,0.03471
F,140,1,63.2884,0.03471
F,141,1,63.3509,0.0347
F,142,1,63.4131,0.03469
F,143,1,63.475,0.03469
F,144,1,63.5365,0.03468
F,145,1,63.5978,0.03467
F,146,1,63.6588,0.03467
F,147,1,63.7196,0.03466
F,148,1,63.78,0.03465
F,149,1,63.8402,0.03465
F,150,1,63.9,0.03464
F,151,1,63.9597,0.03463
F,152,1,64.019,0.03463
F,153,1,64.0781,0.03462
F,154,1,64.137,0.03461
F,155,1,64.1956,0.03461
F,156,1,64.2539,0.0346
F,157,1,64.312,0.0346
F,158,1,64.3699,0.03459
F,159,1,64.4276,0.03459
F,160,1,64.485,0.03458
F,161,1,64.5422,0.03457
F,162,1,64.5991,0.03457
F,163,1,64.6559,0.03456
F,164,1,64.7124,0.03456
F,165,1,64.7688,0.03455
F,166,1,64.8249,0.03455
F,167,1,64.8808,0.03454
F,168,1,64.9366,0.03454
F,169,1,64.9921,0.03453
F,170,1,65.0474,0.03453
F,171,1,65.1026,0.03453
F,172,1,65.1576,0.03452
F,173,1,65.2123,0.03452
F,174,1,65.267,0.03451
F,175,1,65.3214,0.03451
F,176,1,65.3757,0.0345
F,177,1,65.4298,0.0345
F,178,1,65.4837,0.0345
F,179,1,65.5375,0.03449
F,180,1,65.5911,0.03449
F,181,1,65.6445,0.03449
F,182,1,65.6978,0.03448
F,183,1,65.751,0.03448
F,184,1,65.804,0.03447
F,185,1,65.8568,0.03447
F,186,1,65.9095,0.03447
F,187,1,65.9621,0.03447
F,188,1,66.0145,0.03446
F,189,1,66.0668,0.03446
F,190,1,66.1189,0.03446
F,191,1,66.1709,0.03445
F,192,1,66.2228,0.03445
F,193,1,66.2745,0.03445
F,194,1,66.3261,0.03444
F,195,1,66.3776,0.03444
F,196,1,66.429,0.03444
F,197,1,66.4802,0.03444
F,198,1,66.5313,0.03444
F,199,1,66.5823,0.03443
F,200,1,66.6331,0.03443
F,201,1,66.6839,0.03443
F,202,1,66.7345,0.03443
F,203,1,66.785,0.03442
F,204,1,66.8354,0.03442
F,205,1,66.8857,0.03442
F,206,1,66.9359,0.03442
F,207,1,66.9859,0.03442
F,208,1,67.0359,0.03442
F,209,1,67.0858,0.03441
F,210,1,67.1355,0.03441
F,211,1,67.1852,0.03441
F,212,1,67.2347,0.03441
F,213,1,67.2842,0.03441
F,214,1,67.3335,0.03441
F,215,1,67.3828,0.03441
F,216,1,67.432,0.03441
F,217,1,67.481,0.0344
F,218,1,67.53,0.0344
F,219,1,67.5789,0.0344
F,220,1,67.6277,0.0344
F,221,1,67.6764,0.0344
F,222,1,67.725,0.0344
F,223,1,67.7735,0.0344
F,224,1,67.8219,0.0344
F,225,1,67.8703,0.0344
F,226,1,67.9185,0.0344
F,227,1,67.9667,0.0344
F,228,1,68.0148,0.0344
F,229,1,68.0628,0.0344
F,230,1,68.1107,0.0344
F,231,1,68.1585,0.0344
F,232,1,68.2063,0.0344
F,233,1,68.254,0.0344
F,234,1,68.3016,0.0344
F,235,1,68.3491,0.0344
F,236,1,68.3965,0.0344
F,237,1,68.4439,0.0344
F,238,1,68.4911,0.0344
F,239,1,68.5383,0.0344
F,240,1,68.5855,0.0344
F,241,1,68.6325,0.0344
F,242,1,68.6795,0.0344
F,243,1,68.7264,0.0344
F,244,1,68.7732,0.0344
F,245,1,68.82,0.0344
F,246,1,68.8666,0.0344
F,247,1,68.9133,0.0344
F,248,1,68.9598,0.0344
F,249,1,69.0063,0.0344
F,250,1,69.0527,0.0344
F,251,1,69.099,0.03441
F,252,1,69.1452,0.03441
F,253,1,69.1914,0.03441
F,254,1,69.2376,0.03441
F,255,1,69.2836,0.03441
F,256,1,69.3296,0.03441
F,257,1,69.3755,0.03441
F,258,1,69.4214,0.03441
F,259,1,69.4672,0.03441
F,260,1,69.5129,0.03442
F,261,1,69.5585,0.03442
F,262,1,69.6041,0.03442
F,263,1,69.6496,0.03442
F,264,1,69.6951,0.03442
F,265,1,69.7405,0.03442
F,266,1,69.7858,0.03443
F,267,1,69.8311,0.03443
F,268,1,69.8763,0.03443
F,269,1,69.9215,0.03443
F,270,1,69.9666,0.03443
F,271,1,70.0116,0.03444
F,272,1,70.0566,0.03444
F,273,1,70.1015,0.03444
F,274,1,70.1463,0.03444
F,275,1,70.1911,0.03444
F,276,1,70.2358,0.03445
F,277,1,70.2805,0.03445
F,278,1,70.3251,0.03445
F,279,1,70.3697,0.03445
F,280,1,70.4142,0.03445
F,281,1,70.4586,0.03446
F,282,1,70.503,0.03446
F,283,1,70.5474,0.03446
F,284,1,70.5917,0.03446
F,285,1,70.6359,0.03447
F,286,1,70.68,0.03447
F,287,1,70.7241,0.03447
F,288,1,70.7682,0.03448
F,289,1,70.8122,0.03448
F,290,1,70.8561,0.03448
F,291,1,70.9,0.03448
F,292,1,70.9439,0.03449
F,293,1,70.9876,0.03449
F,294,1,71.0314,0.03449
F,295,1,71.075,0.0345
F,296,1,71.1187,0.0345
F,297,1,71.1622,0.0345
F,298,1,71.2057,0.0345
F,299,1,71.2492,0.03451
F,300,1,71.2926,0.03451
F,301,1,71.3359,0.03451
F,302,1,71.3792,0.03452
F,303,1,71.4224,0.03452
F,304,1,71.4656,0.03452
F,305,1,71.5088,0.03453
F,306,1,71.5518,0.03453
F,307,1,71.5949,0.03453
F,308,1,71.6378,0.03454
F,309,1,71.6808,0.03454
F,310,1,71.7236,0.03454
F,311,1,71.7664,0.03455
F,312,1,71.8092,0.03455
F,313,1,71.8519,0.03456
F,314,1,71.8946,0.03456
F,315,1,71.9372,0.03456
F,316,1,71.9798,0.03457
F,317,1,72.0223,0.03457
F,318,1,72.0647,0.03457
F,319,1,72.1071,0.03458
F,320,1,72.1495,0.03458
F,321,1,72.1918,0.03459
F,322,1,72.234,0.03459
F,323,1,72.2762,0.03459
F,324,1,72.3184,0.0346
F,325,1,72.3605,0.0346
F,326,1,72.4025,0.03461
F,327,1,72.4445,0.03461
F,328,1,72.4865,0.03461
F,329,1,72.5284,0.03462
F,330,1,72.5702,0.03462
F,331,1,72.612,0.03463
F,332,1,72.6538,0.03463
F,333,1,72.6955,0.03464
F,334,1,72.7372,0.03464
F,335,1,72.7788,0.03464
F,336,1,72.8203,0.03465
F,337,1,72.8618,0.03465
F,338,1,72.9033,0.03466
F,339,1,72.9447,0.03466
F,340,1,72.9861,0.03467
F,341,1,73.0274,0.03467
F,342,1,73.0686,0.03468
F,343,1,73.1099,0.03468
F,344,1,73.151,0.03469
F,345,1,73.1922,0.03469
F,346,1,73.2332,0.03469
F,347,1,73.2743,0.0347
F,348,1,73.3152,0.0347
F,349,1,73.3562,0.03471
F,350,1,73.3971,0.03471
F,351,1,73.4379,0.03472
F,352,1,73.4787,0.03472
F,353,1,73.5195,0.03473
F,354,1,73.5602,0.03473
F,355,1,73.6008,0.03474
F,356,1,73.6414,0.03474
F,357,1,73.682,0.03475
F,358,1,73.7225,0.03475
F,359,1,73.763,0.03476
F,360,1,73.8034,0.03476
F,361,1,73.8438,0.03477
F,362,1,73.8842,0.03477
F,363,1,73.9245,0.03478
F,364,1,73.9647,0.03478
F,365,1,74.0049,0.03479
F,366,1,74.0451,0.03479
F,367,1,74.0852,0.0348
F,368,1,74.1253,0.0348
F,369,1,74.1653,0.03481
F,370,1,74.2053,0.03482
F,371,1,74.2452,0.03482
F,372,1,74.2851,0.03483
F,373,1,74.325,0.03483
F,374,1,74.3648,0.03484
F,375,1,74.4045,0.03484
F,376,1,74.4443,0.03485
F,377,1,74.4839,0.03485
F,378,1,74.5236,0.03486
F,379,1,74.5632,0.03486
F,380,1,74.6027,0.03487
F,381,1,74.6422,0.03488
F,382,1,74.6817,0.03488
F,383,1,74.7211,0.03489
F,384,1,74.7605,0.03489
F,385,1,74.7998,0.0349
F,386,1,74.8391,0.0349
F,387,1,74.8784,0.03491
F,388,1,74.9176,0.03491
F,389,1,74.9567,0.03492
F,390,1,74.9959,0.03493
F,391,1,75.0349,0.03493
F,392,1,75.074,0.03494
F,393,1,75.113,0.03494
F,394,1,75.1519,0.03495
F,395,1,75.1908,0.03495
F,396,1,75.2297,0.03496
F,397,1,75.2686,0.03497
F,398,1,75.3073,0.03497
F,399,1,75.3461,0.03498
F,400,1,75.3848,0.03498
F,401,1,75.4235,0.03499
F,402,1,75.4621,0.035
F,403,1,75.5007,0.035
F,404,1,75.5392,0.03501
F,405,1,75.5777,0.03501
F,406,1,75.6162,0.03502
F,407,1,75.6546,0.03503
F,408,1,75.693,0.03503
F,409,1,75.7313,0.03504
F,410,1,75.7696,0.03504
F,411,1,75.8079,0.03505
F,412,1,75.8461,0.03506
F,413,1,75.8843,0.03506
F,414,1,75.9224,0.03507
F,415,1,75.9605,0.03507
F,416,1,75.9986,0.03508
F,417,1,76.0366,0.03509
F,418,1,76.0746,0.03509
F,419,1,76.1125,0.0351
F,420,1,76.1504,0.03511
F,421,1,76.1883,0.03511
F,422,1,76.2261,0.03512
F,423,1,76.2639,0.03512
F,424,1,76.3016,0.03513
F,425,1,76.3393,0.03514
F,426,1,76.377,0.03514
F,427,1,76.4146,0.03515
F,428,1,76.4522,0.03516
F,429,1,76.4897,0.03516
F,430,1,76.5272,0.03517
F,431,1,76.5647,0.03518
F,432,1,76.6021,0.03518
F,433,1,76.6395,0.03519
F,434,1,76.6769,0.03519
F,435,1,76.7142,0.0352
F,436,1,76.7515,0.03521
F,437,1,76.7887,0.03521
F,438,1,76.8259,0.03522
F,439,1,76.8631,0.03523
F,440,1,76.9002,0.03523
F,441,1,76.9373,0.03524
F,442,1,76.9744,0.03525
F,443,1,77.0114,0.03525
F,444,1,77.0484,0.03526
F,445,1,77.0853,0.03527
F,446,1,77.1222,0.03527
F,447,1,77.1591,0.03528
F,448,1,77.1959,0.03529
F,449,1,77.2327,0.03529
F,450,1,77.2695,0.0353
F,451,1,77.3062,0.0353
F,452,1,77.3429,0.03531
F,453,1,77.3796,0.03532
F,454,1,77.4162,0.03532
F,455,1,77.4528,0.03533
F,456,1,77.4893,0.03534
F,457,1,77.5258,0.03534
F,458,1,77.5623,0.03535
F,459,1,77.5988,0.03536
F,460,1,77.6352,0.03536
F,461,1,77.6716,0.03537
F,462,1,77.7079,0.03538
F,463,1,77.7442,0.03538
F,464,1,77.7805,0.03539
F,465,1,77.8167,0.0354
F,466,1,77.8529,0.0354
F,467,1,77.8891,0.03541
F,468,1,77.9252,0.03542
F,469,1,77.9613,0.03543
F,470,1,77.9974,0.03543
F,471,1,78.0334,0.03544
F,472,1,78.0694,0.03545
F,473,1,78.1054,0.03545
F,474,1,78.1413,0.03546
F,475,1,78.1772,0.03547
F,476,1,78.2131,0.03547
F,477,1,78.249,0.03548
F,478,1,78.2848,0.03549
F,479,1,78.3205,0.03549
F,480,1,78.3563,0.0355
F,481,1,78.392,0.03551
F,482,1,78.4276,0.03551
F,483,1,78.4633,0.03552
F,484,1,78.4989,0.03553
F,485,1,78.5345,0.03553
F,486,1,78.57,0.03554
F,487,1,78.6055,0.03555
F,488,1,78.641,0.03556
F,489,1,78.6764,0.03556
F,490,1,78.7118,0.03557
F,491,1,78.7472,0.03558
F,492,1,78.7826,0.03558
F,493,1,78.8179,0.03559
F,494,1,78.8532,0.0356
F,495,1,78.8884,0.0356
F,496,1,78.9236,0.03561
F,497,1,78.9588,0.03562
F,498,1,78.994,0.03562
F,499,1,79.0291,0.03563
F,500,1,79.0642,0.03564
F,501,1,79.0993,0.03565
F,502,1,79.1343,0.03565
F,503,1,79.1693,0.03566
F,504,1,79.2042,0.03567
F,505,1,79.2392,0.03567
F,506,1,79.2741,0.03568
F,507,1,79.3089,0.03569
F,508,1,79.3438,0.03569
F,509,1,79.3786,0.0357
F,510,1,79.4134,0.03571
F,511,1,79.4481,0.03572
F,512,1,79.4828,0.03572
F,513,1,79.5175,0.03573
F,514,1,79.5521,0.03574
F,515,1,79.5868,0.03574
F,516,1,79.6213,0.03575
F,517,1,79.6559,0.03576
F,518,1,79.6904,0.03577
F,519,1,79.7249,0.03577
F,520,1,79.7594,0.03578
F,521,1,79.7938,0.03579
F,522,1,79.8282,0.03579
F,523,1,79.8626,0.0358
F,524,1,79.8969,0.03581
F,525,1,79.9312,0.03582
F,526,1,79.9655,0.03582
F,527,1,79.9998,0.03583
F,528,1,80.034,0.03584
F,529,1,80.0682,0.03584
F,530,1,80.1023,0.03585
F,531,1,80.1365,0.03586
F,532,1,80.1706,0.03587
F,533,1,80.2046,0.03587
F,534,1,80.2387,0.03588
F,535,1,80.2727,0.03589
F,536,1,80.3067,0.03589
F,537,1,80.3406,0.0359
F,538,1,80.3745,0.03591
F,539,1,80.4084,0.03592
F,540,1,80.4423,0.03592
F,541,1,80.4761,0.03593
F,542,1,80.5099,0.03594
F,543,1,80.5437,0.03594
F,544,1,80.5774,0.03595
F,545,1,80.6112,0.03596
F,546,1,80.6448,0.03597
F,547,1,80.6785,0.03597
F,548,1,80.7121,0.03598
F,549,1,80.7457,0.03599
F,550,1,80.7793,0.036
F,551,1,80.8128,0.036
F,552,1,80.8464,0.03601
F,553,1,80.8798,0.03602
F,554,1,80.9133,0.03602
F,555,1,80.9467,0.03603
F,556,1,80.9801,0.03604
F,557,1,81.0135,0.03605
F,558,1,81.0468,0.03605
F,559,1,81.0802,0.03606
F,560,1,81.1134,0.03607
F,561,1,81.1467,0.03608
F,562,1,81.1799,0.03608
F,563,1,81.2131,0.03609
F,564,1,81.2463,0.0361
F,565,1,81.2795,0.03611
F,566,1,81.3126,0.03611
F,567,1,81.3457,0.03612
F,568,1,81.3788,0.03613
F,569,1,81.4118,0.03613
F,570,1,81.4448,0.03614
F,571,1,81.4778,0.03615
F,572,1,81.5108,0.03616
F,573,1,81.5437,0.03616
F,574,1,81.5766,0.03617
F,575,1,81.6095,0.03618
F,576,1,81.6423,0.03619
F,577,1,81.6752,0.03619
F,578,1,81.708,0.0362
F,579,1,81.7407,0.03621
F,580,1,81.7735,0.03622
F,581,1,81.8062,0.03622
F,582,1,81.8389,0.03623
F,583,1,81.8715,0.03624
F,584,1,81.9042,0.03624
F,585,1,81.9368,0.03625
F,586,1,81.9694,0.03626
F,587,1,82.0019,0.03627
F,588,1,82.0345,0.03627
F,589,1,82.067,0.03628
F,590,1,82.0994,0.03629
F,591,1,82.1319,0.0363
F,592,1,82.1643,0.0363
F,593,1,82.1967,0.03631
F,594,1,82.2291,0.03632
F,595,1,82.2614,0.03633
F,596,1,82.2938,0.03633
F,597,1,82.3261,0.03634
F,598,1,82.3583,0.03635
F,599,1,82.3906,0.03636
F,600,1,82.4228,0.03636
F,601,1,82.455,0.03637
F,602,1,82.4872,0.03638
F,603,1,82.5193,0.03639
F,604,1,82.5514,0.03639
F,605,1,82.5835,0.0364
F,606,1,82.6156,0.03641
F,607,1,82.6476,0.03642
F,608,1,82.6796,0.03642
F,609,1,82.7116,0.03643
F,610,1,82.7436,0.03644
F,611,1,82.7755,0.03645
F,612,1,82.8074,0.03645
F,613,1,82.8393,0.03646
F,614,1,82.8712,0.03647
F,615,1,82.903,0.03648
F,616,1,82.9348,0.03648
F,617,1,82.9666,0.03649
F,618,1,82.9984,0.0365
F,619,1,83.0301,0.0365
F,620,1,83.0618,0.03651
F,621,1,83.0935,0.03652
F,622,1,83.1251,0.03653
F,623,1,83.1568,0.03653
F,624,1,83.1884,0.03654
F,625,1,83.22,0.03655
F,626,1,83.2515,0.03656
F,627,1,83.2831,0.03656
F,628,1,83.3146,0.03657
F,629,1,83.3461,0.03658
F,630,1,83.3775,0.03659
F,631,1,83.4089,0.03659
F,632,1,83.4403,0.0366
F,633,1,83.4717,0.03661
F,634,1,83.5031,0.03662
F,635,1,83.5344,0.03662
F,636,1,83.5657,0.03663
F,637,1,83.597,0.03664
F,638,1,83.6283,0.03665
F,639,1,83.6595,0.03665
F,640,1,83.6907,0.03666
F,641,1,83.7219,0.03667
F,642,1,83.753,0.03668
F,643,1,83.7842,0.03668
F,644,1,83.8153,0.03669
F,645,1,83.8464,0.0367
F,646,1,83.8774,0.03671
F,647,1,83.9085,0.03671
F,648,1,83.9395,0.03672
F,649,1,83.9705,0.03673
F,650,1,84.0014,0.03674
F,651,1,84.0324,0.03674
F,652,1,84.0633,0.03675
F,653,1,84.0941,0.03676
F,654,1,84.125,0.03677
F,655,1,84.1558,0.03677
F,656,1,84.1867,0.03678
F,657,1,84.2174,0.03679
F,658,1,84.2482,0.0368
F,659,1,84.2789,0.0368
F,660,1,84.3096,0.03681
F,661,1,84.3403,0.03682
F,662,1,84.371,0.03683
F,663,1,84.4016,0.03683
F,664,1,84.4323,0.03684
F,665,1,84.4628,0.03685
F,666,1,84.4934,0.03686
F,667,1,84.5239,0.03686
F,668,1,84.5545,0.03687
F,669,1,84.585,0.03688
F,670,1,84.6154,0.03689
F,671,1,84.6459,0.03689
F,672,1,84.6763,0.0369
F,673,1,84.7067,0.03691
F,674,1,84.737,0.03692
F,675,1,84.7674,0.03692
F,676,1,84.7977,0.03693
F,677,1,84.828,0.03694
F,678,1,84.8583,0.03695
F,679,1,84.8885,0.03695
F,680,1,84.9188,0.03696
F,681,1,84.949,0.03697
F,682,1,84.9791,0.03698
F,683,1,85.0093,0.03698
F,684,1,85.0394,0.03699
F,685,1,85.0695,0.037
F,686,1,85.0996,0.03701
F,687,1,85.1297,0.03701
F,688,1,85.1597,0.03702
F,689,1,85.1897,0.03703
F,690,1,85.2197,0.03704
F,691,1,85.2497,0.03704
F,692,1,85.2796,0.03705
F,693,1,85.3096,0.03706
F,694,1,85.3395,0.03706
F,695,1,85.3693,0.03707
F,696,1,85.3992,0.03708
F,697,1,85.429,0.03709
F,698,1,85.4588,0.03709
F,699,1,85.4886,0.0371
F,700,1,85.5184,0.03711
F,701,1,85.5481,0.03712
F,702,1,85.5778,0.03712
F,703,1,85.6075,0.03713
F,704,1,85.6372,0.03714
F,705,1,85.6668,0.03715
F,706,1,85.6964,0.03715
F,707,1,85.726,0.03716
F,708,1,85.7556,0.03717
F,709,1,85.7852,0.03718
F,710,1,85.8147,0.03718
F,711,1,85.8442,0.03719
F,712,1,85.8737,0.0372
F,713,1,85.9032,0.03721
F,714,1,85.9326,0.03721
F,715,1,85.9621,0.03722
F,716,1,85.9915,0.03723
F,717,1,86.0208,0.03724
F,718,1,86.0502,0.03724
F,719,1,86.0795,0.03725
F,720,1,86.1089,0.03726
F,721,1,86.1381,0.03727
F,722,1,86.1674,0.03727
